site,sage_id,node_id,location,campus_site,hf,timestamp_corr,time_elapsed_days,gw_cond,gw_depth,gw_temp,temp_15,temp_30,temp_45,temp_60,vwc_15,vwc_30,vwc_45,vwc_60,air_temp,bp,rel_humid,vp_deficit_kpa,in_long,in_short,out_long,out_short,solar_voltage,timestamp,sunlight,sunlight_hours
"CSU, campus_site",W08E,MNLA4O102,Turf,CSU,-9.401,2025-05-02 22:30:00,1.9375,4676,1602,9.3,14.03,14,13.03,11.84,29.995,35.972,71.992,76.521,7.85,994.72,79.1,0.222,352.6,-0.1,358.7,0,0,2025-05-02 22:30:00,FALSE,0
"CSU, campus_site",W08E,MNLA4O102,Turf,CSU,-9.661,2025-05-02 23:00:00,1.958333333,4677,1601,9.3,13.97,13.97,13.03,11.88,30.03,36.018,71.844,76.416,7.66,994.66,80.87,0.2,350.9,-0.1,357.8,0,0,2025-05-02 23:00:00,FALSE,0
"CSU, campus_site",W08E,MNLA4O102,Turf,CSU,-9.958,2025-05-02 23:30:00,1.979166667,4681,1602,9.3,13.88,13.97,13.03,11.88,30.03,35.995,71.893,76.468,7.23,994.56,86.03,0.142,348.2,-0.3,355.8,0.2,0,2025-05-02 23:30:00,FALSE,0
"CSU, campus_site",W08E,MNLA4O102,Turf,CSU,-10.25,2025-05-03 00:00:00,2,4679,1601,9.3,13.81,13.94,13.03,11.88,30.012,35.995,71.893,76.416,7.12,994.13,83.34,0.168,345.6,-0.5,352.6,0.1,0,2025-05-03 00:00:00,FALSE,0
"CSU, campus_site",W08E,MNLA4O102,Turf,CSU,-10.7,2025-05-03 00:30:00,2.020833333,4680,1601,9.3,13.75,13.94,13.03,11.88,30.03,35.949,72.042,76.468,7.11,994,83.14,0.17,343.3,-0.7,350.3,0.1,0,2025-05-03 00:30:00,FALSE,0
"CSU, campus_site",W08E,MNLA4O102,Turf,CSU,-11.137,2025-05-03 01:00:00,2.041666667,4671,1602,9.3,13.66,13.91,13.03,11.88,29.977,36.018,72.091,76.468,7.49,993.88,80.61,0.201,345.7,-0.5,354.2,0.1,0,2025-05-03 01:00:00,FALSE,0
"CSU, campus_site",W08E,MNLA4O102,Turf,CSU,-11.331,2025-05-03 01:30:00,2.0625,4682,1600,9.3,13.59,13.88,13.03,11.88,30.047,35.972,71.893,76.521,7.63,993.47,81.32,0.195,344.6,-0.3,354.9,0.1,0,2025-05-03 01:30:00,FALSE,0
"CSU, campus_site",W08E,MNLA4O102,Turf,CSU,-11.568,2025-05-03 02:00:00,2.083333333,4677,1599,9.3,13.53,13.84,13.03,11.88,30.065,35.972,71.992,76.521,7.66,993.31,82.92,0.179,346.4,-0.2,355.7,0,0,2025-05-03 02:00:00,FALSE,0
"CSU, campus_site",W08E,MNLA4O102,Turf,CSU,-23.178,2025-05-03 02:30:00,2.104166667,4677,1600,9.3,13.47,13.81,13.03,11.88,30.065,35.972,71.844,76.573,7.61,993.66,82.14,0.186,342.4,-0.2,355,0.1,0,2025-05-03 02:30:00,FALSE,0
"CSU, campus_site",W08E,MNLA4O102,Turf,CSU,-11.758,2025-05-03 03:00:00,2.125,4682,1598,9.3,13.41,13.78,13,11.88,30.065,35.926,72.091,76.468,7.54,993.47,81.82,0.189,347.2,-0.1,355.3,0,0,2025-05-03 03:00:00,FALSE,0
"CSU, campus_site",W08E,MNLA4O102,Turf,CSU,-11.786,2025-05-03 03:30:00,2.145833333,4678,1597,9.3,13.34,13.75,13,11.88,30.047,35.949,71.943,76.625,7.5,993.44,82.33,0.183,343.6,-0.2,355.1,-0.1,0,2025-05-03 03:30:00,FALSE,0
"CSU, campus_site",W08E,MNLA4O102,Turf,CSU,-11.782,2025-05-03 04:00:00,2.166666667,4675,1597,9.3,13.25,13.72,13,11.88,30.082,35.949,71.943,76.521,7.5,993.66,82.96,0.177,343.9,-0.2,354.9,0,0,2025-05-03 04:00:00,FALSE,0
"CSU, campus_site",W08E,MNLA4O102,Turf,CSU,-11.754,2025-05-03 04:30:00,2.1875,4675,1597,9.3,13.22,13.69,13,11.88,30.065,35.972,72.141,76.468,7.52,993.72,84.31,0.163,343.7,-0.2,355,0,0,2025-05-03 04:30:00,FALSE,0
"CSU, campus_site",W08E,MNLA4O102,Turf,CSU,-11.772,2025-05-03 05:00:00,2.208333333,4682,1597,9.3,13.13,13.66,13,11.88,30.1,35.949,71.893,76.364,7.42,993.94,84.53,0.159,337.7,-0.2,353.7,0.1,0,2025-05-03 05:00:00,FALSE,0
"CSU, campus_site",W08E,MNLA4O102,Turf,CSU,-11.86,2025-05-03 05:30:00,2.229166667,4677,1597,9.3,13.09,13.62,13,11.88,30.065,35.949,71.893,76.416,7.29,994.38,86.26,0.14,344.3,0.4,354.4,0.2,0,2025-05-03 05:30:00,TRUE,0.5
"CSU, campus_site",W08E,MNLA4O102,Turf,CSU,-11.916,2025-05-03 06:00:00,2.25,4685,1596,9.3,13.03,13.56,12.97,11.88,30.065,35.949,71.893,76.207,7.14,994.63,87.67,0.125,345.2,4.8,354.7,1.1,0,2025-05-03 06:00:00,TRUE,0.5
"CSU, campus_site",W08E,MNLA4O102,Turf,CSU,-11.893,2025-05-03 06:30:00,2.270833333,4681,1595,9.3,12.97,13.56,12.97,11.88,30.065,35.949,71.992,76.416,7.32,994.91,87.92,0.124,346.2,13.6,355.6,2.9,0,2025-05-03 06:30:00,TRUE,0.5
"CSU, campus_site",W08E,MNLA4O102,Turf,CSU,-11.735,2025-05-03 07:00:00,2.291666667,4682,1594,9.3,12.91,13.5,12.97,11.88,30.135,35.903,71.844,76.416,7.63,995.59,88,0.125,347.7,28.3,358.5,6,0,2025-05-03 07:00:00,TRUE,0.5
"CSU, campus_site",W08E,MNLA4O102,Turf,CSU,-11.248,2025-05-03 07:30:00,2.3125,4677,1594,9.4,12.84,13.47,12.97,11.91,30.117,35.995,71.943,76.364,7.87,995.63,87.6,0.132,350.2,43,361.4,9.2,0,2025-05-03 07:30:00,TRUE,0.5
"CSU, campus_site",W08E,MNLA4O102,Turf,CSU,-10.464,2025-05-03 08:00:00,2.333333333,4681,1593,9.3,12.81,13.44,12.94,11.88,30.117,35.995,71.844,76.312,7.95,995.91,86.8,0.141,350.9,103.7,363.6,21.8,0,2025-05-03 08:00:00,TRUE,0.5
"CSU, campus_site",W08E,MNLA4O102,Turf,CSU,-9.457,2025-05-03 08:30:00,2.354166667,4680,1593,9.3,12.75,13.41,12.94,11.88,30.1,35.995,71.893,76.416,8.16,995.97,85.36,0.159,352.1,135.2,365.2,28.8,8.002,2025-05-03 08:30:00,TRUE,0.5
"CSU, campus_site",W08E,MNLA4O102,Turf,CSU,-7.805,2025-05-03 09:00:00,2.375,4674,1593,9.4,12.72,13.34,12.91,11.88,30.117,35.949,71.943,76.416,8.08,996.06,84.47,0.167,343.6,201.1,367.5,42.7,0,2025-05-03 09:00:00,TRUE,0.5
"CSU, campus_site",W08E,MNLA4O102,Turf,CSU,-5.731,2025-05-03 09:30:00,2.395833333,4679,1592,9.4,12.69,13.31,12.91,11.88,30.135,35.972,71.893,76.416,8.84,996,81.68,0.208,358.6,686.9,380.3,105.9,0,2025-05-03 09:30:00,TRUE,0.5
"CSU, campus_site",W08E,MNLA4O102,Turf,CSU,-2.923,2025-05-03 10:00:00,2.416666667,4674,1591,9.4,12.69,13.28,12.91,11.88,30.1,35.972,71.893,76.416,9.59,995.75,80.23,0.236,342.5,168.4,384.1,79.4,0,2025-05-03 10:00:00,TRUE,0.5
"CSU, campus_site",W08E,MNLA4O102,Turf,CSU,-1.318,2025-05-03 10:30:00,2.4375,4674,1589,9.4,12.69,13.25,12.88,11.88,30.17,35.995,71.893,76.259,9.84,996.22,79.95,0.243,346.8,425.1,385.5,84.7,0,2025-05-03 10:30:00,TRUE,0.5
"CSU, campus_site",W08E,MNLA4O102,Turf,CSU,-0.979,2025-05-03 11:00:00,2.458333333,4682,1589,9.4,12.72,13.22,12.88,11.88,30.1,35.949,71.893,76.364,9.87,996.06,78.12,0.266,350.6,332,388.1,92.9,0,2025-05-03 11:00:00,TRUE,0.5
"CSU, campus_site",W08E,MNLA4O102,Turf,CSU,2.195,2025-05-03 11:30:00,2.479166667,4677,1589,9.4,12.78,13.19,12.84,11.88,30.065,35.972,71.893,76.416,9.87,996.38,79.16,0.253,361.7,471.6,389,105.3,0,2025-05-03 11:30:00,TRUE,0.5
"CSU, campus_site",W08E,MNLA4O102,Turf,CSU,7.893,2025-05-03 12:00:00,2.5,4679,1589,9.4,12.81,13.19,12.84,11.88,30.082,35.926,71.893,76.312,9.94,996.47,80.08,0.243,373.7,549.5,402.9,111.6,0,2025-05-03 12:00:00,TRUE,0.5
"CSU, campus_site",W08E,MNLA4O102,Turf,CSU,13.8,2025-05-03 12:30:00,2.520833333,4682,1589,9.4,12.84,13.16,12.81,11.88,30.082,35.949,71.992,76.155,9.68,996.19,78.58,0.257,354.5,508,389.8,96,3.94,2025-05-03 12:30:00,TRUE,0.5
"CSU, campus_site",W08E,MNLA4O102,Turf,CSU,19.591,2025-05-03 13:00:00,2.541666667,4682,1588,9.4,12.91,13.13,12.81,11.88,30.065,35.88,71.943,76.416,9.63,996.34,77.69,0.267,373.6,607.9,404.8,108.9,0,2025-05-03 13:00:00,TRUE,0.5
"CSU, campus_site",W08E,MNLA4O102,Turf,CSU,24.728,2025-05-03 13:30:00,2.5625,4678,1586,9.4,13,13.13,12.81,11.88,30.03,35.926,71.844,76.312,8.74,996.53,80.97,0.214,348.7,688.8,390.5,133.5,0,2025-05-03 13:30:00,TRUE,0.5
"CSU, campus_site",W08E,MNLA4O102,Turf,CSU,24.032,2025-05-03 14:00:00,2.583333333,4683,1588,9.4,13.13,13.09,12.78,11.88,29.977,35.926,71.844,76.155,8.8,996.53,81.2,0.213,359,775.6,389.6,103.5,0,2025-05-03 14:00:00,TRUE,0.5
"CSU, campus_site",W08E,MNLA4O102,Turf,CSU,20.965,2025-05-03 14:30:00,2.604166667,4680,1585,9.4,13.25,13.09,12.75,11.88,29.96,35.88,71.844,76.416,8.71,996.31,80.99,0.214,337.3,339.5,379.6,80.8,0,2025-05-03 14:30:00,TRUE,0.5
"CSU, campus_site",W08E,MNLA4O102,Turf,CSU,17.986,2025-05-03 15:00:00,2.625,4682,1585,9.4,13.34,13.09,12.75,11.88,29.908,35.88,71.844,76.259,8.76,996.09,80.94,0.215,349.4,257.1,379.6,57.7,0,2025-05-03 15:00:00,TRUE,0.5
"CSU, campus_site",W08E,MNLA4O102,Turf,CSU,16.148,2025-05-03 15:30:00,2.645833333,1589,343,9.9,13.44,13.13,12.75,11.63,29.925,35.903,71.745,34.049,9.56,996.25,78.68,0.254,354.1,423.3,383.5,74.7,0,2025-05-03 15:30:00,TRUE,0.5
"CSU, campus_site",W08E,MNLA4O102,Turf,CSU,17.16,2025-05-03 16:00:00,2.666666667,4689,1585,9.4,13.53,13.13,12.72,11.84,29.891,35.88,71.893,76.207,9.8,995.66,77.27,0.275,352.7,241.5,389,71.5,0,2025-05-03 16:00:00,TRUE,0.5
"CSU, campus_site",W08E,MNLA4O102,Turf,CSU,17.011,2025-05-03 16:30:00,2.6875,4686,1583,9.4,13.59,13.16,12.72,11.84,29.873,35.926,71.943,76.207,9.31,995.47,75.29,0.289,350.1,270.4,380.5,87.2,0,2025-05-03 16:30:00,TRUE,0.5
"CSU, campus_site",W08E,MNLA4O102,Turf,CSU,15.146,2025-05-03 17:00:00,2.708333333,4685,1582,9.4,13.69,13.19,12.72,11.84,29.891,35.811,71.696,76.259,9.28,995.41,74.83,0.294,344.4,175.8,376.2,55.8,0,2025-05-03 17:00:00,TRUE,0.5
"CSU, campus_site",W08E,MNLA4O102,Turf,CSU,12.872,2025-05-03 17:30:00,2.729166667,4685,1582,9.4,13.75,13.19,12.69,11.84,29.77,35.834,71.745,76.155,9.42,995.69,74.15,0.305,348.6,253.8,376.5,57.4,0,2025-05-03 17:30:00,TRUE,0.5
"CSU, campus_site",W08E,MNLA4O102,Turf,CSU,10.487,2025-05-03 18:00:00,2.75,4686,1584,9.4,13.78,13.22,12.69,11.84,29.839,35.811,71.795,76.103,9.12,995.84,73.76,0.303,338.7,272.7,369.9,59.6,0,2025-05-03 18:00:00,TRUE,0.5
"CSU, campus_site",W08E,MNLA4O102,Turf,CSU,6.9,2025-05-03 18:30:00,2.770833333,4691,1580,9.4,13.81,13.25,12.66,11.84,29.804,35.834,71.745,76.051,8.26,996.28,75.88,0.263,326.3,52.2,364.2,40.8,0,2025-05-03 18:30:00,TRUE,0.5
"CSU, campus_site",W08E,MNLA4O102,Turf,CSU,2.863,2025-05-03 19:00:00,2.791666667,4685,1579,9.4,13.81,13.28,12.66,11.84,29.804,35.788,71.745,76.207,7.97,996.41,76.73,0.249,328,94.2,359.5,18.6,3.553,2025-05-03 19:00:00,TRUE,0.5
"CSU, campus_site",W08E,MNLA4O102,Turf,CSU,-0.483,2025-05-03 19:30:00,2.8125,4683,1578,9.4,13.81,13.31,12.66,11.84,29.787,35.788,71.696,76.155,7.82,996.47,78.2,0.231,325.3,22,356,6.1,0,2025-05-03 19:30:00,TRUE,0.5
"CSU, campus_site",W08E,MNLA4O102,Turf,CSU,-3.174,2025-05-03 20:00:00,2.833333333,4689,1578,9.4,13.78,13.31,12.66,11.84,29.77,35.766,71.943,75.895,7.52,996.28,81.87,0.188,325.4,1,353.5,0.6,0,2025-05-03 20:00:00,TRUE,0.5
"CSU, campus_site",W08E,MNLA4O102,Turf,CSU,-5.462,2025-05-03 20:30:00,2.854166667,4681,1578,9.4,13.72,13.34,12.66,11.81,29.804,35.788,71.795,76.051,7.61,996.22,82.45,0.183,327.2,-0.6,354.6,0,0,2025-05-03 20:30:00,FALSE,0
"CSU, campus_site",W08E,MNLA4O102,Turf,CSU,-7.332,2025-05-03 21:00:00,2.875,4681,1578,9.4,13.66,13.34,12.66,11.81,29.804,35.766,71.647,76.051,7.56,995.69,82.29,0.184,323.8,-0.6,351.8,0,0,2025-05-03 21:00:00,FALSE,0
"CSU, campus_site",W08E,MNLA4O102,Turf,CSU,-8.803,2025-05-03 21:30:00,2.895833333,4691,1577,9.4,13.56,13.37,12.66,11.81,29.821,35.743,71.745,75.999,7.49,995.78,82.37,0.182,325.1,-0.4,352.5,0,0,2025-05-03 21:30:00,FALSE,0
"CSU, campus_site",W08E,MNLA4O102,Turf,CSU,-10.018,2025-05-03 22:00:00,2.916666667,4690,1576,9.4,13.5,13.37,12.66,11.81,29.821,35.766,71.795,75.999,7.74,995.97,81.4,0.196,331.7,-0.3,353.7,0.1,0,2025-05-03 22:00:00,FALSE,0
"CSU, campus_site",W08E,MNLA4O102,Turf,CSU,-10.751,2025-05-03 22:30:00,2.9375,4696,1575,9.4,13.41,13.37,12.66,11.81,29.839,35.766,71.647,75.843,7.84,996.09,80.86,0.203,332.3,-0.2,353.9,0,0,2025-05-03 22:30:00,FALSE,0
"CSU, campus_site",W08E,MNLA4O102,Turf,CSU,-11.202,2025-05-03 23:00:00,2.958333333,4690,1575,9.4,13.31,13.37,12.66,11.81,29.856,35.766,71.795,76.103,7.73,996,80.95,0.2,334.7,-0.3,354.5,0.1,0,2025-05-03 23:00:00,FALSE,0
"CSU, campus_site",W08E,MNLA4O102,Turf,CSU,-11.499,2025-05-03 23:30:00,2.979166667,4688,1574,9.4,13.22,13.37,12.66,11.81,29.821,35.72,71.745,75.843,7.6,995.94,81.23,0.196,336.2,-0.4,353.8,0.1,0,2025-05-03 23:30:00,FALSE,0
"CSU, campus_site",W08E,MNLA4O102,Turf,CSU,-11.758,2025-05-04 00:00:00,3,4680,1575,9.4,13.16,13.34,12.66,11.81,29.821,35.766,71.795,75.999,7.45,995.78,81.76,0.188,335.6,-0.3,353.5,0,0,2025-05-04 00:00:00,FALSE,0
"CSU, campus_site",W08E,MNLA4O102,Turf,CSU,-11.981,2025-05-04 00:30:00,3.020833333,4686,1574,9.4,13.06,13.34,12.66,11.81,29.873,35.743,71.844,75.947,7.56,995.47,81.54,0.192,338.5,-0.2,354.2,0.1,0,2025-05-04 00:30:00,FALSE,0
"CSU, campus_site",W08E,MNLA4O102,Turf,CSU,-12.157,2025-05-04 01:00:00,3.041666667,4691,1573,9.4,13,13.31,12.66,11.78,29.873,35.743,71.844,75.843,7.6,995.38,80.87,0.199,340.4,-0.2,354.3,0.1,0,2025-05-04 01:00:00,FALSE,0
"CSU, campus_site",W08E,MNLA4O102,Turf,CSU,-12.25,2025-05-04 01:30:00,3.0625,4686,1574,9.4,12.94,13.28,12.66,11.78,29.891,35.743,71.795,75.947,7.61,995.5,80.41,0.204,341.1,-0.2,354.3,0.1,0,2025-05-04 01:30:00,FALSE,0
"CSU, campus_site",W08E,MNLA4O102,Turf,CSU,-12.329,2025-05-04 02:00:00,3.083333333,4682,1573,9.4,12.84,13.25,12.66,11.78,29.891,35.788,71.745,75.843,7.47,995.47,80.84,0.198,342.3,-0.1,354.3,0.1,0,2025-05-04 02:00:00,FALSE,0
"CSU, campus_site",W08E,MNLA4O102,Turf,CSU,-12.371,2025-05-04 02:30:00,3.104166667,4683,1572,9.4,12.78,13.25,12.66,11.78,29.943,35.743,71.745,75.947,7.43,995,79.82,0.208,342.8,-0.2,354,0,0,2025-05-04 02:30:00,FALSE,0
"CSU, campus_site",W08E,MNLA4O102,Turf,CSU,-12.478,2025-05-04 03:00:00,3.125,4681,1572,9.4,12.72,13.22,12.63,11.78,29.925,35.743,71.795,75.947,7.59,994.78,80.42,0.204,343.9,-0.2,354.9,0.1,0,2025-05-04 03:00:00,FALSE,0
"CSU, campus_site",W08E,MNLA4O102,Turf,CSU,-12.515,2025-05-04 03:30:00,3.145833333,4689,1571,9.4,12.66,13.19,12.66,11.78,29.891,35.766,71.696,76.051,7.54,994.63,81.55,0.192,343.7,-0.2,354.6,0,0,2025-05-04 03:30:00,FALSE,0
"CSU, campus_site",W08E,MNLA4O102,Turf,CSU,-12.478,2025-05-04 04:00:00,3.166666667,4689,1570,9.4,12.59,13.16,12.63,11.78,29.925,35.766,71.696,75.947,7.06,994.41,83.91,0.162,339.1,-0.2,352.5,0.1,0,2025-05-04 04:00:00,FALSE,0
"CSU, campus_site",W08E,MNLA4O102,Turf,CSU,-12.496,2025-05-04 04:30:00,3.1875,4684,1571,9.4,12.53,13.09,12.63,11.78,29.96,35.743,71.597,75.947,6.87,994.63,85.97,0.139,340.1,-0.2,352.3,0.1,0,2025-05-04 04:30:00,FALSE,0
"CSU, campus_site",W08E,MNLA4O102,Turf,CSU,-12.487,2025-05-04 05:00:00,3.208333333,4693,1570,9.4,12.47,13.06,12.63,11.78,29.943,35.743,71.696,75.895,6.83,994.47,87.49,0.124,340.4,-0.2,352.4,0.1,0,2025-05-04 05:00:00,FALSE,0
"CSU, campus_site",W08E,MNLA4O102,Turf,CSU,-12.329,2025-05-04 05:30:00,3.229166667,4684,1568,9.4,12.41,13.03,12.63,11.78,29.977,35.697,71.647,75.999,6.95,994.66,88.71,0.113,340.8,0.7,353,0.3,0,2025-05-04 05:30:00,TRUE,0.5
"CSU, campus_site",W08E,MNLA4O102,Turf,CSU,-12.046,2025-05-04 06:00:00,3.25,4687,1568,9.4,12.37,13,12.59,11.78,29.96,35.788,71.696,76.051,7.23,995.22,89.32,0.109,342.2,3.3,354.5,0.8,0,2025-05-04 06:00:00,TRUE,0.5
"CSU, campus_site",W08E,MNLA4O102,Turf,CSU,-11.721,2025-05-04 06:30:00,3.270833333,4685,1568,9.4,12.31,12.97,12.59,11.78,29.943,35.743,71.745,75.895,7.56,995.28,87.86,0.126,343.4,10.3,355.7,2.3,0,2025-05-04 06:30:00,TRUE,0.5
"CSU, campus_site",W08E,MNLA4O102,Turf,CSU,-11.304,2025-05-04 07:00:00,3.291666667,4688,1566,9.4,12.25,12.94,12.59,11.78,29.977,35.766,71.499,76.051,7.77,995.53,86.53,0.142,345.4,25.8,357.7,5.7,0,2025-05-04 07:00:00,TRUE,0.5
"CSU, campus_site",W08E,MNLA4O102,Turf,CSU,-10.765,2025-05-04 07:30:00,3.3125,4689,1567,9.4,12.22,12.91,12.59,11.78,29.995,35.766,71.597,75.947,7.88,995.53,84.86,0.161,346.5,38.9,358.9,8.6,0,2025-05-04 07:30:00,TRUE,0.5
"CSU, campus_site",W08E,MNLA4O102,Turf,CSU,-10.065,2025-05-04 08:00:00,3.333333333,4688,1566,9.4,12.16,12.88,12.56,11.78,29.977,35.766,71.647,75.947,8.28,995.59,83.31,0.182,348.7,74.6,361.4,16.5,11.854,2025-05-04 08:00:00,TRUE,0.5
"CSU, campus_site",W08E,MNLA4O102,Turf,CSU,-8.891,2025-05-04 08:30:00,3.354166667,4687,1567,9.4,12.12,12.84,12.56,11.78,29.96,35.766,71.696,76.051,8.42,995.66,81.24,0.207,349.2,78.7,362.7,17.9,0,2025-05-04 08:30:00,TRUE,0.5
"CSU, campus_site",W08E,MNLA4O102,Turf,CSU,-7.308,2025-05-04 09:00:00,3.375,4688,1566,9.4,12.09,12.81,12.53,11.78,29.96,35.72,71.647,76.051,9.04,995.47,78.29,0.25,356,170.2,369.9,37.8,0,2025-05-04 09:00:00,TRUE,0.5
"CSU, campus_site",W08E,MNLA4O102,Turf,CSU,-5.721,2025-05-04 09:30:00,3.395833333,4688,1565,9.4,12.06,12.78,12.53,11.75,29.96,35.72,71.696,75.999,9.08,995.31,78.21,0.251,353,134.5,368.5,29.7,0,2025-05-04 09:30:00,TRUE,0.5
"CSU, campus_site",W08E,MNLA4O102,Turf,CSU,-4.042,2025-05-04 10:00:00,3.416666667,4690,1566,9.4,12.06,12.72,12.53,11.75,29.995,35.72,71.795,76.103,8.9,995.31,77.29,0.259,353.1,169.2,369.3,37.5,0,2025-05-04 10:00:00,TRUE,0.5
"CSU, campus_site",W08E,MNLA4O102,Turf,CSU,-2.849,2025-05-04 10:30:00,3.4375,4688,1565,9.4,12.09,12.72,12.53,11.75,29.96,35.743,71.647,75.895,9.73,995.38,72.23,0.334,357.6,264.2,374.2,58.9,0,2025-05-04 10:30:00,TRUE,0.5
"CSU, campus_site",W08E,MNLA4O102,Turf,CSU,-0.599,2025-05-04 11:00:00,3.458333333,4686,1564,9.4,12.09,12.66,12.5,11.75,29.943,35.743,71.647,75.947,10.05,995.22,72.74,0.335,362.9,260.5,380.5,60.2,14.239,2025-05-04 11:00:00,TRUE,0.5
"CSU, campus_site",W08E,MNLA4O102,Turf,CSU,1.926,2025-05-04 11:30:00,3.479166667,4689,1565,9.4,12.09,12.66,12.47,11.75,29.96,35.743,71.745,75.791,10,995.47,70.89,0.357,362,250.8,380.4,55.6,0,2025-05-04 11:30:00,TRUE,0.5
"CSU, campus_site",W08E,MNLA4O102,Turf,CSU,3.777,2025-05-04 12:00:00,3.5,4686,1564,9.4,12.12,12.63,12.47,11.75,29.925,35.743,71.597,75.895,9.79,995.63,67.89,0.388,358,229.1,375.3,51,15.013,2025-05-04 12:00:00,TRUE,0.5
"CSU, campus_site",W08E,MNLA4O102,Turf,CSU,4.756,2025-05-04 12:30:00,3.520833333,4689,1563,9.4,12.19,12.59,12.47,11.75,29.925,35.743,71.597,75.947,10.21,995.5,71.55,0.354,366.1,356.1,389.6,85.3,0,2025-05-04 12:30:00,TRUE,0.5
"CSU, campus_site",W08E,MNLA4O102,Turf,CSU,6.352,2025-05-04 13:00:00,3.541666667,4685,1564,9.4,12.22,12.59,12.44,11.75,29.943,35.72,71.597,75.895,11.01,995.19,63.61,0.477,369.7,343.5,387.5,73.9,15.786,2025-05-04 13:00:00,TRUE,0.5
"CSU, campus_site",W08E,MNLA4O102,Turf,CSU,8.696,2025-05-04 13:30:00,3.5625,4687,1563,9.4,12.28,12.56,12.44,11.75,29.873,35.72,71.597,75.791,11.15,994.78,60.53,0.523,366.4,304.6,383.9,67.4,0.008,2025-05-04 13:30:00,TRUE,0.5
"CSU, campus_site",W08E,MNLA4O102,Turf,CSU,9.814,2025-05-04 14:00:00,3.583333333,4686,1562,9.4,12.34,12.56,12.41,11.75,29.856,35.675,71.597,75.791,11.87,994.38,52.93,0.654,370.5,194.4,379.9,42.1,0,2025-05-04 14:00:00,TRUE,0.5
"CSU, campus_site",W08E,MNLA4O102,Turf,CSU,9.902,2025-05-04 14:30:00,3.604166667,4689,1561,9.4,12.44,12.56,12.41,11.75,29.856,35.675,71.499,75.74,10.76,994.38,60.73,0.507,363.7,76,371.5,15.3,0,2025-05-04 14:30:00,TRUE,0.5
"CSU, campus_site",W08E,MNLA4O102,Turf,CSU,7.397,2025-05-04 15:00:00,3.625,4684,1559,9.4,12.5,12.56,12.41,11.72,29.856,35.743,71.597,75.895,9.39,995.16,76.23,0.28,355.5,42.2,362,7.7,0,2025-05-04 15:00:00,TRUE,0.5
"CSU, campus_site",W08E,MNLA4O102,Turf,CSU,4.269,2025-05-04 15:30:00,3.645833333,4684,1560,9.4,12.53,12.56,12.37,11.72,30.065,35.675,71.696,76.103,8,995.34,88.39,0.124,355.2,73.3,362.3,13.7,0,2025-05-04 15:30:00,TRUE,0.5
"CSU, campus_site",W08E,MNLA4O102,Turf,CSU,1.225,2025-05-04 16:00:00,3.666666667,4686,1559,9.4,12.56,12.56,12.37,11.72,30.418,35.72,71.597,75.999,8.06,995.44,87.53,0.134,354.5,49.6,362.6,9.5,0,2025-05-04 16:00:00,TRUE,0.5
"CSU, campus_site",W08E,MNLA4O102,Turf,CSU,-0.209,2025-05-04 16:30:00,3.6875,4685,1559,9.4,12.59,12.56,12.34,11.72,30.526,35.743,71.597,75.947,8.4,995.41,85.8,0.156,356,80.5,364.1,16.7,0,2025-05-04 16:30:00,TRUE,0.5
"CSU, campus_site",W08E,MNLA4O102,Turf,CSU,-0.928,2025-05-04 17:00:00,3.708333333,4689,1558,9.4,12.56,12.56,12.34,11.72,30.508,35.743,71.696,75.999,8.36,996.03,83.13,0.185,353,54.7,362.1,11.1,0,2025-05-04 17:00:00,TRUE,0.5
"CSU, campus_site",W08E,MNLA4O102,Turf,CSU,-1.587,2025-05-04 17:30:00,3.729166667,4688,1560,9.4,12.56,12.56,12.31,11.72,30.526,35.811,71.548,75.999,8.33,995.78,82.67,0.19,353.5,34.1,360.7,6.9,0,2025-05-04 17:30:00,TRUE,0.5
"CSU, campus_site",W08E,MNLA4O102,Turf,CSU,-2.311,2025-05-04 18:00:00,3.75,4688,1559,9.4,12.53,12.59,12.31,11.69,30.49,35.788,71.597,75.895,7.64,995.94,85.62,0.15,349.3,16.7,358,3.3,0,2025-05-04 18:00:00,TRUE,0.5
"CSU, campus_site",W08E,MNLA4O102,Turf,CSU,-3.341,2025-05-04 18:30:00,3.770833333,4686,1560,9.4,12.5,12.59,12.31,11.69,30.472,35.857,71.696,75.843,7.53,995.97,88.21,0.122,349.7,14.3,357.1,3,0,2025-05-04 18:30:00,TRUE,0.5
"CSU, campus_site",W08E,MNLA4O102,Turf,CSU,-4.232,2025-05-04 19:00:00,3.791666667,4685,1561,9.4,12.5,12.59,12.31,11.69,30.454,35.834,71.647,76.051,7.84,995.88,86.07,0.148,351.7,6.8,357.5,1.5,0,2025-05-04 19:00:00,TRUE,0.5
"CSU, campus_site",W08E,MNLA4O102,Turf,CSU,-5.072,2025-05-04 19:30:00,3.8125,4682,1562,9.4,12.47,12.59,12.28,11.69,30.401,35.834,71.696,76.051,8.66,995.53,81.07,0.212,354.8,4.4,359.5,1,0,2025-05-04 19:30:00,TRUE,0.5
"CSU, campus_site",W08E,MNLA4O102,Turf,CSU,-5.745,2025-05-04 20:00:00,3.833333333,4678,1562,9.4,12.41,12.59,12.28,11.69,30.418,35.811,71.696,75.999,8.94,995.22,76.95,0.263,356.1,0.2,359.2,0.1,0,2025-05-04 20:00:00,TRUE,0.5
