site,sage_id,node_id,location,campus_site,hf,timestamp_corr,time_elapsed_days,temp_15,temp_30,temp_45,temp_60,vwc_15,vwc_30,vwc_45,vwc_60,air_temp,bp,rel_humid,vp_deficit_kpa,in_long,in_short,out_long,out_short,solar_voltage,timestamp,sunlight,sunlight_hours
"NEIU, campus_site",W08D,MNLA4O107,Turf,NEIU,4.449,2025-05-13 08:00:00,12.33333333,13.88,13.06,12.09,11.5,29.277,27.133,37.242,36.318,17.63,990.56,89.32,0.215,400.3,149,418.7,34.5,0,2025-05-13 08:00:00,TRUE,0.5
"NEIU, campus_site",W08D,MNLA4O107,Turf,NEIU,5.576,2025-05-13 08:30:00,12.35416667,13.88,13.06,12.12,11.5,29.277,27.104,37.266,36.318,18.51,990.78,87.32,0.27,401.5,111.9,422.7,25.9,0,2025-05-13 08:30:00,TRUE,0.5
"NEIU, campus_site",W08D,MNLA4O107,Turf,NEIU,7.142,2025-05-13 09:00:00,12.375,13.88,13.06,12.12,11.5,29.277,27.133,37.217,36.365,18.47,990.88,86.19,0.293,398.7,86.4,419.7,19.5,0,2025-05-13 09:00:00,TRUE,0.5
"NEIU, campus_site",W08D,MNLA4O107,Turf,NEIU,8.488,2025-05-13 09:30:00,12.39583333,13.88,13.06,12.12,11.5,29.26,27.118,37.242,36.365,18.3,990.66,86.25,0.289,408.2,146,423.6,33.3,14.594,2025-05-13 09:30:00,TRUE,0.5
"NEIU, campus_site",W08D,MNLA4O107,Turf,NEIU,9.526,2025-05-13 10:00:00,12.41666667,13.91,13.06,12.12,11.5,29.244,27.118,37.193,36.412,19.01,990.81,84.25,0.346,412.4,140.5,428.2,32.4,0,2025-05-13 10:00:00,TRUE,0.5
"NEIU, campus_site",W08D,MNLA4O107,Turf,NEIU,10.676,2025-05-13 10:30:00,12.4375,13.94,13.06,12.16,11.5,29.244,27.089,37.193,36.342,19.4,990.44,83.31,0.375,412.2,190.6,432.1,44.2,0.008,2025-05-13 10:30:00,TRUE,0.5
"NEIU, campus_site",W08D,MNLA4O107,Turf,NEIU,11.886,2025-05-13 11:00:00,12.45833333,14,13.06,12.16,11.53,29.227,27.089,37.242,36.318,20.17,990.59,80.99,0.448,404.6,162.7,435.4,39.6,0,2025-05-13 11:00:00,TRUE,0.5
"NEIU, campus_site",W08D,MNLA4O107,Turf,NEIU,13.167,2025-05-13 11:30:00,12.47916667,14.06,13.06,12.16,11.53,29.21,27.104,37.217,36.365,20.85,990.47,78.45,0.53,418.5,849.8,447.2,74.6,14.271,2025-05-13 11:30:00,TRUE,0.5
"NEIU, campus_site",W08D,MNLA4O107,Turf,NEIU,14.896,2025-05-13 12:00:00,12.5,14.13,13.09,12.16,11.53,29.227,27.104,37.242,36.388,21.96,990.06,75.98,0.632,416.2,311.7,456.5,74.8,0,2025-05-13 12:00:00,TRUE,0.5
"NEIU, campus_site",W08D,MNLA4O107,Turf,NEIU,16.406,2025-05-13 12:30:00,12.52083333,14.22,13.09,12.16,11.53,29.21,27.075,37.193,36.342,22.6,989.81,70.5,0.807,413.5,453.3,461.8,95.5,15.093,2025-05-13 12:30:00,TRUE,0.5
"NEIU, campus_site",W08D,MNLA4O107,Turf,NEIU,18.561,2025-05-13 13:00:00,12.54166667,14.31,13.09,12.16,11.53,29.194,27.075,37.266,36.388,22.23,989.44,68.26,0.849,412.1,120.1,452.1,25.9,0,2025-05-13 13:00:00,TRUE,0.5
"NEIU, campus_site",W08D,MNLA4O107,Turf,NEIU,19.837,2025-05-13 13:30:00,12.5625,14.44,13.13,12.19,11.56,29.16,27.06,37.217,36.365,22.89,989.16,66.68,0.928,417.6,157.5,462.5,92.4,0.008,2025-05-13 13:30:00,TRUE,0.5
"NEIU, campus_site",W08D,MNLA4O107,Turf,NEIU,20.917,2025-05-13 14:00:00,12.58333333,14.56,13.13,12.19,11.56,29.16,27.06,37.217,36.342,23.15,988.81,64.4,1.007,419.5,284.8,465,88.4,0,2025-05-13 14:00:00,TRUE,0.5
"NEIU, campus_site",W08D,MNLA4O107,Turf,NEIU,21.618,2025-05-13 14:30:00,12.60416667,14.72,13.16,12.19,11.56,29.11,27.046,37.193,36.342,22.61,988.41,66.29,0.923,415,127.9,472.2,111.2,0,2025-05-13 14:30:00,TRUE,0.5
"NEIU, campus_site",W08D,MNLA4O107,Turf,NEIU,23.529,2025-05-13 15:00:00,12.625,15.87,14.06,13.25,12.75,25.056,33.112,38.699,37.727,23.03,989.12,64.58,0.995,421.5,638.6,475.7,108.5,0.024,2025-05-13 15:00:00,TRUE,0.5
"NEIU, campus_site",W08D,MNLA4O107,Turf,NEIU,24.735,2025-05-13 15:30:00,12.64583333,15.03,13.22,12.19,11.56,29.077,27.06,37.217,36.342,22.16,988,67.22,0.873,412.7,135.9,462.4,83.6,0.008,2025-05-13 15:30:00,TRUE,0.5
"NEIU, campus_site",W08D,MNLA4O107,Turf,NEIU,23.815,2025-05-13 16:00:00,12.66666667,15.19,13.25,12.22,11.56,29.028,27.031,37.193,36.342,21.58,988.03,69.82,0.776,417.7,575.2,461.6,86.5,0.016,2025-05-13 16:00:00,TRUE,0.5
"NEIU, campus_site",W08D,MNLA4O107,Turf,NEIU,22.711,2025-05-13 16:30:00,12.6875,15.34,13.28,12.22,11.56,29.028,27.046,37.242,36.412,21.38,987.69,69.41,0.777,416.5,140.3,444.4,30.1,14.223,2025-05-13 16:30:00,TRUE,0.5
"NEIU, campus_site",W08D,MNLA4O107,Turf,NEIU,21.688,2025-05-13 17:00:00,12.70833333,15.5,13.34,12.22,11.59,29.011,27.031,37.193,36.342,20.76,987.19,73.31,0.653,411.6,437.8,448.7,68.3,0.072,2025-05-13 17:00:00,TRUE,0.5
"NEIU, campus_site",W08D,MNLA4O107,Turf,NEIU,20.767,2025-05-13 17:30:00,12.72916667,15.63,13.37,12.22,11.59,28.945,27.002,37.217,36.365,20.03,987.16,75.41,0.575,405.2,111.3,435,35.5,0,2025-05-13 17:30:00,TRUE,0.5
"NEIU, campus_site",W08D,MNLA4O107,Turf,NEIU,19.239,2025-05-13 18:00:00,12.75,15.72,13.44,12.22,11.59,28.913,26.988,37.217,36.365,19.25,986.97,76.1,0.532,395.7,81.1,430.3,36.8,0.008,2025-05-13 18:00:00,TRUE,0.5
"NEIU, campus_site",W08D,MNLA4O107,Turf,NEIU,15.566,2025-05-13 18:30:00,12.77083333,16.66,14.38,13.34,12.78,24.81,33.071,38.724,37.703,17.34,988,83.06,0.335,380.4,56.6,407.8,10.8,0,2025-05-13 18:30:00,TRUE,0.5
"NEIU, campus_site",W08D,MNLA4O107,Turf,NEIU,16.252,2025-05-13 19:00:00,12.79166667,15.84,13.56,12.25,11.59,28.88,26.973,37.169,36.365,17.73,986.88,81.53,0.374,387.6,40.4,414.8,10.5,0,2025-05-13 19:00:00,TRUE,0.5
"NEIU, campus_site",W08D,MNLA4O107,Turf,NEIU,12.061,2025-05-13 19:30:00,12.8125,16.69,14.47,13.37,12.81,24.774,33.092,38.699,37.678,16.99,987.59,82.68,0.335,376.4,14.7,403.4,4.5,0,2025-05-13 19:30:00,TRUE,0.5
"NEIU, campus_site",W08D,MNLA4O107,Turf,NEIU,10.433,2025-05-13 20:00:00,12.83333333,16.66,14.53,13.37,12.81,24.81,33.092,38.673,37.752,16.42,987.82,85.81,0.264,374.9,0.5,400.4,0.2,0,2025-05-13 20:00:00,TRUE,0.5
"NEIU, campus_site",W08D,MNLA4O107,Turf,NEIU,8.82,2025-05-13 20:30:00,12.85416667,16.66,14.59,13.41,12.81,24.786,33.071,38.699,37.727,15.94,988.02,87.76,0.221,373.5,-0.3,398.1,0.1,0,2025-05-13 20:30:00,FALSE,0
"NEIU, campus_site",W08D,MNLA4O107,Turf,NEIU,7.365,2025-05-13 21:00:00,12.875,15.84,13.75,12.31,11.63,28.75,26.959,37.169,36.365,15.98,988.13,87.75,0.222,374.1,-0.3,398,0,0,2025-05-13 21:00:00,FALSE,0
"NEIU, campus_site",W08D,MNLA4O107,Turf,NEIU,6.16,2025-05-13 21:30:00,12.89583333,16.56,14.66,13.44,12.81,24.762,33.092,38.673,37.678,15.64,988.28,88.75,0.199,374.6,-0.2,396.6,0.1,0,2025-05-13 21:30:00,FALSE,0
"NEIU, campus_site",W08D,MNLA4O107,Turf,NEIU,5.142,2025-05-13 22:00:00,12.91666667,16.53,14.69,13.47,12.84,24.762,33.092,38.673,37.703,15.1,988.48,90.21,0.168,375.4,-0.2,394.9,0.1,0.008,2025-05-13 22:00:00,FALSE,0
"NEIU, campus_site",W08D,MNLA4O107,Turf,NEIU,4.212,2025-05-13 22:30:00,12.9375,16.47,14.72,13.5,12.84,24.798,33.051,38.699,37.727,14.62,988.71,90.27,0.162,386.3,-0.1,394,0,0,2025-05-13 22:30:00,FALSE,0
"NEIU, campus_site",W08D,MNLA4O107,Turf,NEIU,3.399,2025-05-13 23:00:00,12.95833333,16.41,14.75,13.5,12.84,24.786,33.112,38.673,37.703,14.45,988.79,91.35,0.142,386,-0.1,393.6,0.1,0,2025-05-13 23:00:00,FALSE,0
"NEIU, campus_site",W08D,MNLA4O107,Turf,NEIU,2.683,2025-05-13 23:30:00,12.97916667,16.34,14.75,13.53,12.88,24.75,33.071,38.648,37.678,14.49,988.6,92,0.132,388.4,-0.1,394,0,0,2025-05-13 23:30:00,FALSE,0
"NEIU, campus_site",W08D,MNLA4O107,Turf,NEIU,2.12,2025-05-14 00:00:00,13,16.28,14.78,13.53,12.88,24.774,33.092,38.699,37.703,13.81,988.24,91.1,0.14,384.4,0,391,0.1,0,2025-05-14 00:00:00,FALSE,0
"NEIU, campus_site",W08D,MNLA4O107,Turf,NEIU,1.637,2025-05-14 00:30:00,13.02083333,16.22,14.81,13.56,12.88,24.738,33.092,38.699,37.752,13.35,988.4,91.6,0.129,384.4,-0.1,389.3,0.1,0,2025-05-14 00:30:00,FALSE,0
"NEIU, campus_site",W08D,MNLA4O107,Turf,NEIU,1.097,2025-05-14 01:00:00,13.04166667,16.16,14.81,13.59,12.88,24.786,33.112,38.724,37.703,12.88,988.2,92.39,0.113,382.5,-0.1,387.2,0.1,0,2025-05-14 01:00:00,FALSE,0
"NEIU, campus_site",W08D,MNLA4O107,Turf,NEIU,0.53,2025-05-14 01:30:00,13.0625,16.09,14.81,13.59,12.91,24.738,33.092,38.749,37.703,12.46,987.86,94.12,0.085,378.8,-0.1,385.5,0.1,0,2025-05-14 01:30:00,FALSE,0
"NEIU, campus_site",W08D,MNLA4O107,Turf,NEIU,-0.098,2025-05-14 02:00:00,13.08333333,16.03,14.81,13.62,12.91,24.702,33.092,38.724,37.703,12.36,987.51,95.31,0.067,369.7,-0.2,384.7,0.2,0,2025-05-14 02:00:00,FALSE,0
"NEIU, campus_site",W08D,MNLA4O107,Turf,NEIU,-0.697,2025-05-14 02:30:00,13.10416667,16,14.81,13.66,12.91,24.738,33.092,38.648,37.727,12.44,987.94,94.64,0.077,383.2,0,385.6,0.1,0,2025-05-14 02:30:00,FALSE,0
"NEIU, campus_site",W08D,MNLA4O107,Turf,NEIU,-1.232,2025-05-14 03:00:00,13.125,15.94,14.81,13.66,12.91,24.678,33.092,38.623,37.703,12.46,987.98,94.66,0.077,386.5,0.1,386.2,0.1,0,2025-05-14 03:00:00,TRUE,0.5
"NEIU, campus_site",W08D,MNLA4O107,Turf,NEIU,-1.544,2025-05-14 03:30:00,13.14583333,15.87,14.81,13.69,12.94,24.738,33.112,38.699,37.678,12.73,988.22,94.17,0.086,386.4,0,387.1,0.1,0.008,2025-05-14 03:30:00,FALSE,0
"NEIU, campus_site",W08D,MNLA4O107,Turf,NEIU,-1.692,2025-05-14 04:00:00,13.16666667,15.81,14.81,13.69,12.94,24.714,33.112,38.673,37.703,12.88,987.89,93.84,0.091,387.7,0.1,387.5,0.1,0,2025-05-14 04:00:00,TRUE,0.5
"NEIU, campus_site",W08D,MNLA4O107,Turf,NEIU,-1.711,2025-05-14 04:30:00,13.1875,15.75,14.81,13.69,12.97,24.726,33.071,38.699,37.727,13.04,987.84,92.72,0.109,387,-0.1,387.9,0.1,0,2025-05-14 04:30:00,FALSE,0
"NEIU, campus_site",W08D,MNLA4O107,Turf,NEIU,-1.753,2025-05-14 05:00:00,13.20833333,15.69,14.81,13.72,12.97,24.69,33.051,38.648,37.678,13.02,987.85,92.47,0.113,374.3,-0.2,386.4,0,0,2025-05-14 05:00:00,FALSE,0
"NEIU, campus_site",W08D,MNLA4O107,Turf,NEIU,-1.781,2025-05-14 05:30:00,13.22916667,15.66,14.81,13.72,12.97,24.678,33.092,38.699,37.727,13.11,987.67,92.81,0.108,374.9,1.5,386.3,0.4,0,2025-05-14 05:30:00,TRUE,0.5
"NEIU, campus_site",W08D,MNLA4O107,Turf,NEIU,-1.902,2025-05-14 06:00:00,13.25,15.59,14.81,13.75,13,24.678,33.092,38.648,37.703,13.36,987.96,91.42,0.131,381.4,10.9,387.8,2.5,0,2025-05-14 06:00:00,TRUE,0.5
"NEIU, campus_site",W08D,MNLA4O107,Turf,NEIU,-1.943,2025-05-14 06:30:00,13.27083333,15.53,14.78,13.75,13,24.654,33.092,38.724,37.727,13.46,988.21,91.31,0.134,379.1,37.8,390.9,8.6,0,2025-05-14 06:30:00,TRUE,0.5
"NEIU, campus_site",W08D,MNLA4O107,Turf,NEIU,-1.757,2025-05-14 07:00:00,13.29166667,15.5,14.78,13.75,13,24.642,33.092,38.699,37.727,14.04,988.01,89.34,0.171,385.3,57.8,393.7,12.7,0.008,2025-05-14 07:00:00,TRUE,0.5
"NEIU, campus_site",W08D,MNLA4O107,Turf,NEIU,-1.121,2025-05-14 07:30:00,13.3125,15.44,14.75,13.78,13.03,24.618,33.051,38.623,37.703,13.97,988.31,88.44,0.184,386.1,80.1,394.9,17.3,0,2025-05-14 07:30:00,TRUE,0.5
"NEIU, campus_site",W08D,MNLA4O107,Turf,NEIU,-0.423,2025-05-14 08:00:00,13.33333333,15.41,14.75,13.78,13.03,24.63,33.071,38.648,37.727,14.93,988.45,87.89,0.205,393.5,145.1,403.7,32.5,0,2025-05-14 08:00:00,TRUE,0.5
"NEIU, campus_site",W08D,MNLA4O107,Turf,NEIU,0.823,2025-05-14 08:30:00,13.35416667,15.38,14.72,13.78,13.03,24.606,33.092,38.648,37.727,16.38,988.53,85.63,0.267,402.1,267,419.9,60.8,14.328,2025-05-14 08:30:00,TRUE,0.5
"NEIU, campus_site",W08D,MNLA4O107,Turf,NEIU,3.417,2025-05-14 09:00:00,13.375,15.38,14.72,13.78,13.03,24.534,33.071,38.673,37.703,17.15,988.58,86.21,0.269,406.2,204.5,418.2,45.8,0.008,2025-05-14 09:00:00,TRUE,0.5
"NEIU, campus_site",W08D,MNLA4O107,Turf,NEIU,6.658,2025-05-14 09:30:00,13.39583333,15.34,14.72,13.78,13.06,24.511,33.092,38.648,37.727,18.16,988.44,80.85,0.398,399.3,366.2,429,79.5,0.016,2025-05-14 09:30:00,TRUE,0.5
"NEIU, campus_site",W08D,MNLA4O107,Turf,NEIU,10.377,2025-05-14 10:00:00,13.41666667,15.38,14.69,13.81,13.06,24.475,33.071,38.699,37.703,18.2,988.47,81.2,0.392,402.7,499.6,434.4,99.4,0,2025-05-14 10:00:00,TRUE,0.5
"NEIU, campus_site",W08D,MNLA4O107,Turf,NEIU,14.032,2025-05-14 10:30:00,13.4375,15.41,14.69,13.81,13.06,24.428,33.051,38.673,37.703,20.27,988.32,77.05,0.545,412.1,297.5,450,128.1,14.618,2025-05-14 10:30:00,TRUE,0.5
"NEIU, campus_site",W08D,MNLA4O107,Turf,NEIU,16.873,2025-05-14 11:00:00,13.45833333,15.47,14.69,13.81,13.09,24.381,33.051,38.699,37.703,19.4,988.53,77.23,0.512,404.3,926.9,441.6,119.5,0.016,2025-05-14 11:00:00,TRUE,0.5
"NEIU, campus_site",W08D,MNLA4O107,Turf,NEIU,18.388,2025-05-14 11:30:00,13.47916667,15.56,14.66,13.81,13.09,24.323,33.01,38.673,37.703,20,988.14,80.05,0.465,402.1,152.2,442.5,92.5,14.271,2025-05-14 11:30:00,TRUE,0.5
"NEIU, campus_site",W08D,MNLA4O107,Turf,NEIU,18.751,2025-05-14 12:00:00,13.5,15.66,14.66,13.81,13.09,24.265,32.99,38.673,37.727,21.47,987.8,75.98,0.614,402.7,273.4,446,89.2,0.008,2025-05-14 12:00:00,TRUE,0.5
"NEIU, campus_site",W08D,MNLA4O107,Turf,NEIU,18.756,2025-05-14 12:30:00,13.52083333,15.75,14.66,13.81,13.09,24.207,33.01,38.673,37.703,21.61,987.7,77.03,0.592,416.8,958.5,450.9,104.3,0.008,2025-05-14 12:30:00,TRUE,0.5
"NEIU, campus_site",W08D,MNLA4O107,Turf,NEIU,24.195,2025-05-14 13:00:00,13.54166667,15.84,14.66,13.81,13.13,24.138,32.99,38.673,37.703,22.36,987.73,75,0.674,418.8,955.3,464.4,127.9,0.008,2025-05-14 13:00:00,TRUE,0.5
"NEIU, campus_site",W08D,MNLA4O107,Turf,NEIU,35.545,2025-05-14 13:30:00,13.5625,15.94,14.69,13.81,13.13,24.013,32.97,38.699,37.727,22.46,987.22,74.09,0.703,418,933.3,463.6,125.3,0,2025-05-14 13:30:00,TRUE,0.5
"NEIU, campus_site",W08D,MNLA4O107,Turf,NEIU,42.64,2025-05-14 14:00:00,13.58333333,16.06,14.69,13.81,13.13,23.946,32.929,38.673,37.727,22.58,987,74.85,0.687,422.3,905.4,463.8,108.2,0.008,2025-05-14 14:00:00,TRUE,0.5
"NEIU, campus_site",W08D,MNLA4O107,Turf,NEIU,39.706,2025-05-14 14:30:00,13.60416667,16.25,14.69,13.81,13.13,23.89,32.929,38.623,37.703,22.65,986.94,71.04,0.795,419,111.2,455.8,82.2,0.008,2025-05-14 14:30:00,TRUE,0.5
"NEIU, campus_site",W08D,MNLA4O107,Turf,NEIU,35.149,2025-05-14 15:00:00,13.625,16.47,14.72,13.81,13.16,23.823,32.909,38.673,37.727,22.41,986.76,71.46,0.772,407.8,82.9,445,58.8,0,2025-05-14 15:00:00,TRUE,0.5
"NEIU, campus_site",W08D,MNLA4O107,Turf,NEIU,31.472,2025-05-14 15:30:00,13.64583333,16.66,14.75,13.84,13.16,23.778,32.889,38.648,37.703,21.85,986.61,72.25,0.726,402.1,121,435.4,42.5,0,2025-05-14 15:30:00,TRUE,0.5
"NEIU, campus_site",W08D,MNLA4O107,Turf,NEIU,27.78,2025-05-14 16:00:00,13.66666667,16.84,14.78,13.84,13.16,23.712,32.889,38.648,37.678,21.64,986.42,74.23,0.665,400,66.5,433.2,34.2,0,2025-05-14 16:00:00,TRUE,0.5
"NEIU, campus_site",W08D,MNLA4O107,Turf,NEIU,24.358,2025-05-14 16:30:00,13.6875,17,14.81,13.84,13.16,23.68,32.869,38.648,37.703,21.22,985.97,75.69,0.612,399,58.6,428.7,29,2.296,2025-05-14 16:30:00,TRUE,0.5
"NEIU, campus_site",W08D,MNLA4O107,Turf,NEIU,21.489,2025-05-14 17:00:00,13.70833333,17.12,14.87,13.84,13.19,23.68,32.869,38.623,37.703,20.48,986.11,77.16,0.549,396.1,51.6,426,26.4,0.008,2025-05-14 17:00:00,TRUE,0.5
"NEIU, campus_site",W08D,MNLA4O107,Turf,NEIU,19.193,2025-05-14 17:30:00,13.72916667,17.22,14.91,13.84,13.19,23.647,32.869,38.648,37.727,20.18,985.87,78.03,0.519,393.7,46,425.5,34.9,0.024,2025-05-14 17:30:00,TRUE,0.5
"NEIU, campus_site",W08D,MNLA4O107,Turf,NEIU,17.445,2025-05-14 18:00:00,13.75,17.28,14.97,13.88,13.19,23.625,32.849,38.623,37.678,20,985.74,79.27,0.484,393.5,104.7,423.9,27.4,0,2025-05-14 18:00:00,TRUE,0.5
"NEIU, campus_site",W08D,MNLA4O107,Turf,NEIU,15.994,2025-05-14 18:30:00,13.77083333,17.31,15,13.88,13.19,23.614,32.829,38.597,37.678,19.97,985.5,78.31,0.505,391,45.4,418,9.7,0.008,2025-05-14 18:30:00,TRUE,0.5
"NEIU, campus_site",W08D,MNLA4O107,Turf,NEIU,14.548,2025-05-14 19:00:00,13.79166667,17.34,15.06,13.91,13.19,23.592,32.849,38.699,37.678,19.17,985.29,80.65,0.429,386.9,21,414.4,6.5,0.008,2025-05-14 19:00:00,TRUE,0.5
"NEIU, campus_site",W08D,MNLA4O107,Turf,NEIU,13.042,2025-05-14 19:30:00,13.8125,17.34,15.13,13.91,13.19,23.603,32.829,38.597,37.678,17.75,985.72,84.51,0.314,380.8,8.4,407.9,2.3,0.008,2025-05-14 19:30:00,TRUE,0.5
"NEIU, campus_site",W08D,MNLA4O107,Turf,NEIU,11.428,2025-05-14 20:00:00,13.83333333,17.31,15.16,13.94,13.19,23.571,32.808,38.673,37.703,16,986.09,88.92,0.201,374,0.6,400.9,0.3,0,2025-05-14 20:00:00,TRUE,0.5
"NEIU, campus_site",W08D,MNLA4O107,Turf,NEIU,9.615,2025-05-14 20:30:00,13.85416667,17.31,15.19,13.94,13.22,23.592,32.869,38.623,37.703,14.08,986.35,93.07,0.111,379.8,-0.1,394.2,0.2,0,2025-05-14 20:30:00,FALSE,0
"NEIU, campus_site",W08D,MNLA4O107,Turf,NEIU,7.579,2025-05-14 21:00:00,13.875,17.28,15.22,13.97,13.22,23.582,32.849,38.623,37.727,13.28,986.58,95.02,0.076,376.4,-0.2,392.1,0.1,0,2025-05-14 21:00:00,FALSE,0
"NEIU, campus_site",W08D,MNLA4O107,Turf,NEIU,5.686,2025-05-14 21:30:00,13.89583333,17.22,15.28,13.97,13.22,23.571,32.849,38.648,37.678,13.45,986.77,94.97,0.077,377.9,-0.1,391.8,0.2,0,2025-05-14 21:30:00,FALSE,0
"NEIU, campus_site",W08D,MNLA4O107,Turf,NEIU,4.101,2025-05-14 22:00:00,13.91666667,17.19,15.31,14,13.22,23.571,32.849,38.648,37.727,13.16,986.57,95.44,0.069,364.3,-0.2,389.7,0.2,0,2025-05-14 22:00:00,FALSE,0
"NEIU, campus_site",W08D,MNLA4O107,Turf,NEIU,2.804,2025-05-14 22:30:00,13.9375,17.12,15.34,14,13.25,23.603,32.849,38.648,37.703,13.73,986.23,94.8,0.082,367.4,-0.2,390.9,0.2,0,2025-05-14 22:30:00,FALSE,0
"NEIU, campus_site",W08D,MNLA4O107,Turf,NEIU,1.809,2025-05-14 23:00:00,13.95833333,17.06,15.34,14.03,13.25,23.549,32.869,38.673,37.678,14.14,985.85,91.81,0.132,367.9,-0.3,391.1,0.1,0,2025-05-14 23:00:00,FALSE,0
"NEIU, campus_site",W08D,MNLA4O107,Turf,NEIU,1.065,2025-05-14 23:30:00,13.97916667,16.97,15.38,14.03,13.25,23.549,32.849,38.648,37.703,14.2,986,91.07,0.144,367.7,-0.2,390.5,0.2,0,2025-05-14 23:30:00,FALSE,0
"NEIU, campus_site",W08D,MNLA4O107,Turf,NEIU,0.409,2025-05-15 00:00:00,14,16.91,15.38,14.06,13.28,23.506,32.849,38.673,37.703,13.14,985.71,92.28,0.116,364.5,-0.2,387,0.1,0,2025-05-15 00:00:00,FALSE,0
"NEIU, campus_site",W08D,MNLA4O107,Turf,NEIU,-0.316,2025-05-15 00:30:00,14.02083333,16.84,15.41,14.09,13.28,23.538,32.869,38.597,37.703,13.19,985.58,92.67,0.111,364.6,-0.2,386.8,0,0,2025-05-15 00:30:00,FALSE,0
"NEIU, campus_site",W08D,MNLA4O107,Turf,NEIU,-1.041,2025-05-15 01:00:00,14.04166667,16.75,15.41,14.09,13.28,23.538,32.869,38.673,37.678,13.11,985.15,92.48,0.113,363.6,-0.3,386.3,0.1,0,2025-05-15 01:00:00,FALSE,0
"NEIU, campus_site",W08D,MNLA4O107,Turf,NEIU,-1.618,2025-05-15 01:30:00,14.0625,16.69,15.41,14.13,13.28,23.528,32.849,38.597,37.678,12.98,984.68,92.47,0.112,362.4,-0.2,385.5,0.1,0,2025-05-15 01:30:00,FALSE,0
"NEIU, campus_site",W08D,MNLA4O107,Turf,NEIU,-2.088,2025-05-15 02:00:00,14.08333333,16.63,15.41,14.13,13.31,23.528,32.869,38.673,37.678,12.84,984.49,92.38,0.113,361,-0.2,384.5,0.1,0.008,2025-05-15 02:00:00,FALSE,0
"NEIU, campus_site",W08D,MNLA4O107,Turf,NEIU,-2.511,2025-05-15 02:30:00,14.10416667,16.53,15.41,14.16,13.31,23.495,32.849,38.673,37.654,12.91,984.13,91.98,0.119,361.5,-0.3,384.5,0,0,2025-05-15 02:30:00,FALSE,0
"NEIU, campus_site",W08D,MNLA4O107,Turf,NEIU,-2.845,2025-05-15 03:00:00,14.125,16.47,15.41,14.16,13.31,23.506,32.849,38.648,37.727,12.97,984.4,91.21,0.131,361.5,-0.3,384.3,0,0,2025-05-15 03:00:00,FALSE,0
"NEIU, campus_site",W08D,MNLA4O107,Turf,NEIU,-3.166,2025-05-15 03:30:00,14.14583333,16.41,15.41,14.19,13.34,23.506,32.869,38.623,37.654,12.91,984.17,91.9,0.12,361.7,-0.2,384.1,0,0,2025-05-15 03:30:00,FALSE,0
"NEIU, campus_site",W08D,MNLA4O107,Turf,NEIU,-3.427,2025-05-15 04:00:00,14.16666667,16.31,15.41,14.19,13.34,23.474,32.788,38.597,37.654,12.88,983.78,91.53,0.126,361,-0.3,383.7,0.1,0,2025-05-15 04:00:00,FALSE,0
"NEIU, campus_site",W08D,MNLA4O107,Turf,NEIU,-3.701,2025-05-15 04:30:00,14.1875,16.28,15.38,14.22,13.34,23.495,32.808,38.648,37.703,12.68,983.8,91.64,0.122,359.5,-0.3,382.4,0.1,0,2025-05-15 04:30:00,FALSE,0
"NEIU, campus_site",W08D,MNLA4O107,Turf,NEIU,-3.943,2025-05-15 05:00:00,14.20833333,16.19,15.38,14.22,13.37,23.452,32.808,38.623,37.703,12.57,983.89,92.13,0.114,359.2,-0.2,382.1,0,0,2025-05-15 05:00:00,FALSE,0
"NEIU, campus_site",W08D,MNLA4O107,Turf,NEIU,-4.194,2025-05-15 05:30:00,14.22916667,16.12,15.38,14.25,13.37,23.452,32.829,38.597,37.678,12.44,983.94,92.52,0.108,360.1,3.5,382.1,0.8,0,2025-05-15 05:30:00,TRUE,0.5
"NEIU, campus_site",W08D,MNLA4O107,Turf,NEIU,-4.38,2025-05-15 06:00:00,14.25,16.06,15.34,14.25,13.37,23.452,32.849,38.673,37.703,12.87,984,90.69,0.138,363,16.8,384.3,4.1,0.008,2025-05-15 06:00:00,TRUE,0.5
"NEIU, campus_site",W08D,MNLA4O107,Turf,NEIU,-4.417,2025-05-15 06:30:00,14.27083333,16,15.34,14.25,13.37,23.431,32.829,38.648,37.678,13.56,983.9,89.61,0.161,368.9,63,389.1,11.5,0,2025-05-15 06:30:00,TRUE,0.5
"NEIU, campus_site",W08D,MNLA4O107,Turf,NEIU,-4.11,2025-05-15 07:00:00,14.29166667,15.97,15.31,14.25,13.41,23.42,32.829,38.623,37.678,14.49,983.95,87.15,0.212,377.3,84.8,396.8,25,0,2025-05-15 07:00:00,TRUE,0.5
"NEIU, campus_site",W08D,MNLA4O107,Turf,NEIU,-3.259,2025-05-15 07:30:00,14.3125,15.91,15.31,14.28,13.41,23.41,32.829,38.648,37.727,17.03,983.8,81.21,0.364,391.6,300.3,415.6,74.1,0,2025-05-15 07:30:00,TRUE,0.5
"NEIU, campus_site",W08D,MNLA4O107,Turf,NEIU,-0.888,2025-05-15 08:00:00,14.33333333,15.84,15.28,14.28,13.44,23.357,32.829,38.648,37.727,19.4,983.39,76.7,0.524,399.5,398.9,434.6,111,0.016,2025-05-15 08:00:00,TRUE,0.5
